"","okres","pierwotna","finalna","co2","grupa","przetarg","kategoria","przeszle.przyszle","nowy.stary","data_zak","data_wyd","rok_zak","rok_wyd"
"3592",8,124,113,493,"B",5,3,"","stary",2016-07-22,2017-10-11,2016,2017
"3593",6,327,298,2345,"D",4,1,"","stary",2011-08-09,2016-07-26,2011,2016
"3594",10,79,72,286,"C",5,1,"","stary",2012-09-18,2017-10-27,2012,2017
"3595",5,158,144,465,"C",5,1,"","stary",2016-07-05,2017-11-13,2016,2017
"3596",5,215,196,854,"D",2018,4,"przesz쿮","nowy",2015-09-26,2018-07-13,2015,2018
"3597",10,68,62,146,"D",2,1,"","stary",2011-03-29,2015-02-05,2011,2015
"3598",25,34,31,134,"C",3,1,"","stary",2014-12-12,2015-11-13,2014,2015
"3599",25,34,31,73,"C",4,1,"","stary",2014-09-30,2016-08-11,2014,2016
"3600",5,34,31,73,"B",2017,4,"przesz쿮","nowy",2016-08-11,2017-08-08,2016,2017
"3601",25,34,31,80,"C",5,1,"","stary",2015-10-07,2017-09-25,2015,2017
"3602",25,34,31,136,"B",2018,4,"przysz쿮","nowy",2017-09-30,2018-01-31,2017,2018
"3603",5,34,31,79,"C",5,1,"","stary",2014-05-15,2018-02-05,2014,2018
"3604",25,159,145,606,"C",5,1,"","stary",2015-05-05,2017-08-31,2015,2017
"3605",10,125,114,216,"C",2018,4,"przesz쿮","nowy",2015-11-19,2018-09-24,2015,2018
"3606",5,182,166,537,"G",5,1,"","stary",2011-03-07,2017-09-29,2011,2017
"3607",10,91,83,214,"D",5,1,"","stary",2016-05-31,2017-10-09,2016,2017
"3608",10,91,83,329,"C",5,1,"","stary",2016-10-18,2017-11-07,2016,2017
"3609",10,114,104,455,"G",4,1,"","stary",2015-02-09,2016-10-03,2015,2016
"3610",20,57,52,225,"C",5,1,"","stary",2013-07-31,2017-10-11,2013,2017
"3611",30,57,52,227,"B",5,3,"","stary",2018-10-31,2017-11-30,2018,2017
"3612",5,194,177,591,"D",5,1,"","stary",2015-12-18,2017-11-09,2015,2017
"3613",5,160,146,636,"C",4,1,"","stary",2013-08-26,2016-09-29,2013,2016
"3614",25,80,73,313,"C",5,1,"","stary",2016-06-21,2017-11-28,2016,2017
"3615",10,92,84,216,"D",2,1,"","stary",2012-03-13,2015-02-13,2012,2015
"3616",10,69,63,178,"C",3,1,"","stary",2013-11-29,2015-10-30,2013,2015
"3617",5,46,42,108,"C",4,1,"","stary",2014-07-09,2016-08-30,2014,2016
"3618",5,92,84,197,"G",2017,4,"przysz쿮","nowy",2017-04-07,2017-03-31,2017,2017
"3619",20,23,21,54,"C",2017,4,"przesz쿮","nowy",2014-06-05,2017-06-23,2014,2017
"3620",5,23,21,49,"G",5,1,"","stary",2016-06-01,2017-10-13,2016,2017
"3621",40,23,21,89,"C",5,1,"","stary",2013-12-31,2017-10-20,2013,2017
"3622",10,46,42,167,"C",5,1,"","stary",2016-12-31,2017-10-20,2016,2017
"3623",10,23,21,55,"C",5,1,"","stary",2012-12-05,2017-10-19,2012,2017
"3624",25,23,21,50,"C",5,1,"","stary",2017-03-31,2017-11-15,2017,2017
"3625",20,46,42,117,"C",5,1,"","stary",2013-06-28,2017-11-28,2013,2017
"3626",20,23,21,60,"C",5,1,"","stary",2011-10-07,2017-12-13,2011,2017
"3627",30,23,21,90,"C",5,1,"","stary",2016-11-30,2018-04-27,2016,2018
"3628",10,69,63,137,"C",2018,4,"przesz쿮","nowy",2014-10-09,2018-07-13,2014,2018
"3629",3,1892,1728,4035,"C",2017,4,"przesz쿮","nowy",2016-02-12,2017-06-23,2016,2017
"3630",20,104,95,245,"C",2018,4,"przesz쿮","nowy",2015-08-31,2018-09-21,2015,2018
"3631",10,81,74,291,"D",5,1,"","stary",2011-05-23,2017-10-23,2011,2017
"3632",10,58,53,137,"B",3,1,"","stary",2014-09-30,2015-10-30,2014,2015
"3633",10,58,53,249,"B",3,3,"","stary",2013-11-15,2015-11-30,2013,2015
"3634",15,58,53,96,"G",4,1,"","stary",2016-01-12,2016-09-01,2016,2016
"3635",10,58,53,113,"D",2017,4,"przesz쿮","nowy",2015-11-27,2017-03-31,2015,2017
"3636",15,58,53,137,"B",2017,4,"przesz쿮","nowy",2016-09-28,2017-05-30,2016,2017
"3637",10,58,53,123,"C",5,1,"","stary",2015-12-09,2017-10-13,2015,2017
"3638",5,93,85,789,"D",5,1,"","stary",2016-03-03,2017-10-11,2016,2017
"3639",10,128,117,272,"C",4,1,"","stary",2016-12-30,2018-06-29,2016,2018
"3640",NA,35,32,98,"B",1,3,"","stary",2012-11-30,2014-03-13,2012,2014
"3641",10,35,32,81,"C",2,1,"","stary",2013-10-31,2015-02-09,2013,2015
"3642",30,70,64,260,"C",4,1,"","stary",2015-12-31,2016-07-25,2015,2016
"3643",10,35,32,75,"G",5,1,"","stary",2015-06-23,2017-10-05,2015,2017
"3644",10,35,32,126,"C",5,1,"","stary",2011-11-16,2017-10-20,2011,2017
"3645",20,70,64,253,"C",5,1,"","stary",2015-12-31,2017-10-25,2015,2017
"3646",25,70,64,282,"C",5,1,"","stary",2014-10-06,2017-11-27,2014,2017
"3647",20,35,32,141,"C",5,1,"","stary",2011-10-20,2017-11-28,2011,2017
"3648",25,35,32,112,"C",5,1,"","stary",2013-11-30,2017-11-30,2013,2017
"3649",20,35,32,138,"B",2017,4,"przesz쿮","nowy",2016-09-30,2017-12-21,2016,2017
"3650",5,35,32,75,"G",2018,4,"przysz쿮","nowy",2017-12-15,2018-12-07,2017,2018
"3651",5,47,43,110,"C",3,1,"","stary",2011-09-28,2015-11-06,2011,2015
"3652",5,47,43,100,"C",3,1,"","stary",2014-12-04,2015-11-19,2014,2015
"3653",25,47,43,174,"C",4,1,"","stary",2014-01-29,2016-08-10,2014,2016
"3654",10,47,43,169,"B",2017,4,"przysz쿮","nowy",2017-08-31,2017-07-26,2017,2017
"3655",10,47,43,100,"G",5,1,"","stary",2011-03-17,2017-10-20,2011,2017
"3656",5,94,86,201,"C",5,1,"","stary",2013-10-22,2017-10-27,2013,2017
"3657",5,47,43,100,"C",5,1,"","stary",2016-01-19,2017-11-29,2016,2017
"3658",22,47,43,137,"B",5,3,"","stary",2015-08-31,2018-01-22,2015,2018
"3659",5,71,65,257,"G",5,2,"","stary",2014-12-15,2017-11-13,2014,2017
"3660",15,71,65,152,"G",5,1,"","stary",2015-01-07,2017-11-27,2015,2017
"3661",5,119,109,279,"C",5,1,"","stary",2015-12-18,2017-11-06,2015,2017
"3662",10,48,44,190,"C",4,1,"","stary",2014-12-29,2016-07-28,2014,2016
"3663",10,12,11,25,"C",4,1,"","stary",2015-11-05,2016-07-26,2015,2016
"3664",25,12,11,49,"C",4,1,"","stary",2014-05-30,2016-08-10,2014,2016
"3665",15,36,33,177,"C",4,1,"","stary",2014-04-30,2016-07-29,2014,2016
"3666",10,24,22,56,"G",4,1,"","stary",2014-12-31,2016-09-16,2014,2016
"3667",10,12,11,26,"C",5,1,"","stary",2012-12-12,2017-08-09,2012,2017
"3668",10,96,88,206,"C",5,1,"","stary",2014-05-12,2017-08-09,2014,2017
"3669",5,36,33,85,"C",5,1,"","stary",2013-11-29,2017-09-29,2013,2017
"3670",10,24,22,57,"C",5,1,"","stary",2015-12-15,2017-10-13,2015,2017
"3671",15,12,11,42,"C",5,1,"","stary",2016-10-15,2017-10-23,2016,2017
"3672",5,24,22,51,"C",5,1,"","stary",2016-02-29,2017-10-23,2016,2017
"3673",40,24,22,95,"C",5,1,"","stary",2016-12-13,2017-10-23,2016,2017
"3674",30,12,11,47,"C",5,1,"","stary",2016-03-24,2017-11-22,2016,2017
"3675",5,60,55,141,"C",5,1,"","stary",2016-02-10,2017-11-22,2016,2017
"3676",20,36,33,141,"C",5,1,"","stary",2014-12-31,2017-11-24,2014,2017
"3677",25,72,66,272,"C",5,1,"","stary",2016-09-01,2017-11-28,2016,2017
"3678",10,12,11,NA,"B",2018,4,"przesz쿮","nowy",2015-08-24,2018-02-26,2015,2018
"3679",10,12,11,NA,"D",2018,4,"przesz쿮","nowy",2014-06-04,2018-05-19,2014,2018
"3680",20,36,33,135,"C",2018,4,"przysz쿮","nowy",2017-11-30,2018-06-25,2017,2018
"3681",5,12,11,26,"C",2018,4,"przesz쿮","nowy",2015-07-01,2018-08-22,2015,2018
"3682",20,12,11,28,"C",2018,4,"przesz쿮","nowy",2016-09-27,2018-09-21,2016,2018
"3683",10,48,44,103,"G",2018,4,"przysz쿮","nowy",2018-12-31,2018-11-09,2018,2018
"3684",15,84,77,198,"G",2018,4,"przysz쿮","nowy",2017-08-21,2018-11-09,2017,2018
"3685",20,109,100,390,"C",5,1,"","stary",2014-11-14,2017-11-28,2014,2017
"3686",10,61,56,270,"B",3,3,"","stary",2013-12-31,2015-11-30,2013,2015
"3687",25,61,56,143,"C",5,1,"","stary",2016-09-30,2017-09-28,2016,2017
"3688",25,49,45,195,"C",5,1,"","stary",2014-10-09,2017-09-21,2014,2017
"3689",10,37,34,147,"B",1,3,"","stary",2012-08-20,2014-02-06,2012,2014
"3690",25,37,34,169,"C",5,1,"","stary",2015-11-24,2017-09-04,2015,2017
"3691",5,37,34,87,"C",5,1,"","stary",2016-10-18,2017-09-28,2016,2017
"3692",40,37,34,145,"C",5,1,"","stary",2014-09-17,2018-04-04,2014,2018
"3693",30,25,23,101,"B",3,3,"","stary",2011-12-31,2015-11-03,2011,2015
"3694",10,25,23,77,"C",3,1,"","stary",2012-11-14,2015-11-06,2012,2015
"3695",15,25,23,58,"C",2017,4,"przesz쿮","nowy",2016-09-30,2017-05-29,2016,2017
"3696",25,75,69,272,"C",5,1,"","stary",2014-12-14,2017-09-04,2014,2017
"3697",20,25,23,80,"C",5,1,"","stary",2016-05-05,2017-09-21,2016,2017
"3698",15,50,46,107,"C",5,1,"","stary",2015-10-30,2017-10-23,2015,2017
"3699",5,25,23,53,"C",5,1,"","stary",2014-12-09,2017-10-27,2014,2017
"3700",10,50,46,199,"C",2018,4,"przesz쿮","nowy",2015-10-30,2018-07-13,2015,2018
"3701",25,25,23,85,"C",2018,4,"przesz쿮","nowy",2016-09-30,2018-09-21,2016,2018
"3702",15,25,23,66,"C",2018,4,"przesz쿮","nowy",2016-11-28,2018-12-20,2016,2018
"3703",25,38,35,172,"B",3,3,"","stary",2014-09-30,2015-10-20,2014,2015
"3704",10,38,35,81,"G",4,1,"","stary",2011-06-14,2016-10-14,2011,2016
"3705",25,38,35,89,"C",5,1,"","stary",2013-09-27,2017-11-06,2013,2017
"3706",10,51,47,120,"B",2,1,"","stary",2015-02-13,2015-02-13,2015,2015
"3707",20,51,47,204,"B",4,3,"","stary",2012-10-11,2016-09-16,2012,2016
"3708",20,64,59,1369,"C",3,1,"","stary",2013-12-23,2015-11-30,2013,2015
"3709",10,13,12,51,"C",1,1,"","stary",2011-09-30,2014-02-13,2011,2014
"3710",25,13,12,52,"C",3,1,"","stary",2013-09-20,2015-12-08,2013,2015
"3711",10,26,24,104,"C",4,1,"","stary",2014-11-26,2016-07-28,2014,2016
"3712",10,13,12,51,"C",4,1,"","stary",2014-07-31,2016-07-29,2014,2016
"3713",10,13,12,52,"C",4,1,"","stary",2015-07-31,2016-07-29,2015,2016
"3714",8,13,12,53,"C",4,1,"","stary",2014-11-26,2016-09-30,2014,2016
"3715",20,13,12,52,"C",5,1,"","stary",2017-08-20,2017-08-28,2017,2017
"3716",20,39,36,160,"C",2017,4,"przesz쿮","nowy",2015-07-24,2017-09-15,2015,2017
"3717",25,26,24,62,"C",5,1,"","stary",2011-07-01,2017-09-21,2011,2017
"3718",8,26,24,84,"C",5,1,"","stary",2012-06-18,2017-09-29,2012,2017
"3719",40,39,36,155,"C",5,1,"","stary",2013-09-17,2017-10-20,2013,2017
"3720",25,13,12,52,"C",5,1,"","stary",2014-12-31,2017-10-24,2014,2017
"3721",15,13,12,28,"G",5,1,"","stary",2016-12-31,2017-11-13,2016,2017
"3722",6,92,85,97,"C",3,1,"","stary",2014-05-20,2015-11-30,2014,2015
"3723",10,66,61,155,"D",3,1,"","stary",2011-10-20,2015-11-12,2011,2015
"3724",25,239,221,901,"C",2,1,"","stary",2013-10-31,2015-01-16,2013,2015
"3725",20,279,258,1025,"C",4,1,"","stary",2015-12-01,2016-08-12,2015,2016
"3726",10,40,37,160,"D",4,1,"","stary",2013-05-31,2016-07-27,2013,2016
"3727",5,40,37,145,"B",2018,4,"przesz쿮","nowy",2016-09-27,2018-06-27,2016,2018
"3728",5,348,322,805,"F",4,1,"","stary",2015-01-26,2016-09-30,2015,2016
"3729",10,161,149,340,"C",5,1,"","stary",2011-03-01,2017-10-11,2011,2017
"3730",15,27,25,98,"C",2,1,"","stary",2011-08-17,2015-02-05,2011,2015
"3731",30,27,25,108,"B",3,3,"","stary",2012-12-31,2015-11-03,2012,2015
"3732",10,27,25,107,"C",4,1,"","stary",2012-09-30,2016-07-28,2012,2016
"3733",10,108,100,423,"B",4,3,"","stary",2015-10-31,2016-09-16,2015,2016
"3734",5,27,25,58,"G",5,1,"","stary",2014-04-01,2017-11-29,2014,2017
"3735",20,27,25,64,"C",2018,4,"przesz쿮","nowy",2015-10-27,2018-09-21,2015,2018
"3736",10,82,76,323,"B",4,3,"","stary",2015-10-31,2016-09-16,2015,2016
"3737",22,41,38,88,"B",5,3,"","stary",2012-07-20,2017-10-19,2012,2017
"3738",20,41,38,104,"C",5,1,"","stary",2013-06-28,2017-11-28,2013,2017
"3739",5,82,76,188,"C",2018,4,"przesz쿮","nowy",2015-11-19,2018-08-22,2015,2018
"3740",25,110,102,435,"D",4,1,"","stary",2014-10-21,2016-12-01,2014,2016
"3741",10,165,153,579,"C",2018,4,"przesz쿮","nowy",2016-09-20,2018-08-22,2016,2018
"3742",5,139,129,476,"D",5,1,"","stary",2017-01-31,2017-11-08,2017,2017
"3743",10,14,13,32,"D",2,1,"","stary",2015-02-13,2015-02-13,2015,2015
"3744",5,14,13,30,"C",4,1,"","stary",2015-09-18,2016-12-01,2015,2016
"3745",20,28,26,115,"C",2017,4,"przesz쿮","nowy",2014-07-31,2017-03-31,2014,2017
"3746",20,14,13,33,"C",2017,4,"przesz쿮","nowy",2014-08-18,2017-06-05,2014,2017
"3747",20,14,13,34,"C",5,1,"","stary",2016-01-04,2017-08-31,2016,2017
"3748",20,28,26,87,"C",5,1,"","stary",2015-10-26,2017-08-31,2015,2017
"3749",25,14,13,40,"C",5,1,"","stary",2015-10-22,2017-09-26,2015,2017
"3750",5,14,13,52,"B",5,3,"","stary",2016-07-02,2017-11-01,2016,2017
"3751",10,14,13,55,"C",5,1,"","stary",2012-09-30,2018-05-11,2012,2018
"3752",5,14,13,36,"C",2018,4,"przesz쿮","nowy",2016-09-20,2018-06-25,2016,2018
"3753",15,281,261,586,"C",3,1,"","stary",2014-10-07,2015-11-19,2014,2015
"3754",6,72,67,177,"C",3,1,"","stary",2012-12-19,2015-10-30,2012,2015
"3755",25,29,27,68,"C",2,1,"","stary",2013-11-05,2015-02-02,2013,2015
"3756",25,29,27,69,"B",2,1,"","stary",2012-02-28,2015-02-23,2012,2015
"3757",15,696,648,1269,"D",4,1,"","stary",2014-10-22,2016-08-31,2014,2016
"3758",10,102,95,212,"C",5,1,"","stary",2016-09-05,2017-10-13,2016,2017
"3759",20,793,739,1854,"D",3,1,"","stary",2012-11-23,2015-11-12,2012,2015
"3760",10,59,55,250,"B",3,3,"","stary",2011-10-04,2015-10-30,2011,2015
"3761",10,15,14,33,"B",5,1,"","stary",2015-08-20,2017-12-01,2015,2017
"3762",10,31,29,67,"C",3,1,"","stary",2012-03-17,2015-11-19,2012,2015
"3763",10,31,29,67,"C",4,1,"","stary",2014-03-30,2016-10-14,2014,2016
"3764",15,31,29,124,"C",5,1,"","stary",2015-09-30,2017-10-19,2015,2017
"3765",5,863,809,1797,"G",2017,4,"przesz쿮","nowy",2015-09-08,2017-04-14,2015,2017
"3766",5,16,15,38,"G",2,1,"","stary",2012-06-26,2015-02-11,2012,2015
"3767",25,16,15,64,"C",3,1,"","stary",2014-11-12,2015-12-30,2014,2015
"3768",8,16,15,38,"C",4,1,"","stary",2015-12-09,2016-11-04,2015,2016
"3769",10,16,15,606,"C",5,3,"","stary",2015-05-05,2017-10-12,2015,2017
"3770",10,16,15,65,"C",5,1,"","stary",2012-09-30,2018-05-11,2012,2018
"3771",10,67,63,147,"G",2018,4,"przesz쿮","nowy",2015-10-30,2018-10-31,2015,2018
"3772",25,185,174,605,"C",5,1,"","stary",2016-02-11,2017-08-11,2016,2017
"3773",10,17,16,36,"C",3,1,"","stary",2014-07-25,2015-11-19,2014,2015
"3774",10,17,16,66,"C",4,3,"","stary",2015-10-31,2016-09-16,2015,2016
"3775",20,34,32,106,"C",2017,4,"przesz쿮","nowy",2014-12-19,2017-08-08,2014,2017
"3776",5,17,16,40,"C",5,1,"","stary",2015-03-08,2017-09-29,2015,2017
"3777",25,17,16,62,"C",5,1,"","stary",2016-09-01,2017-10-11,2016,2017
"3778",5,17,16,40,"C",5,1,"","stary",2016-02-10,2017-11-22,2016,2017
"3779",10,17,16,37,"C",2018,4,"przesz쿮","nowy",2016-04-05,2018-09-24,2016,2018
"3780",5,270,255,364,"D",2,1,"","stary",2013-12-20,2015-02-04,2013,2015
"3781",15,18,17,42,"D",4,1,"","stary",2012-08-31,2017-02-20,2012,2017
"3782",10,129,122,239,"C",5,3,"","stary",2016-06-30,2017-10-12,2016,2017
"3783",25,206,195,820,"C",5,1,"","stary",2016-06-21,2017-09-13,2016,2017
"3784",5,19,18,41,"C",2017,4,"przesz쿮","nowy",2014-10-20,2017-08-08,2014,2017
"3785",25,19,18,196,"C",5,1,"","stary",2016-09-30,2017-11-07,2016,2017
"3786",6,267,253,610,"C",4,1,"","stary",2015-03-17,2016-07-28,2015,2016
"3787",4,176,167,141,"C",4,1,"","stary",2013-11-12,2016-07-28,2013,2016
"3788",15,3150,2989,7477,"C",2018,4,"przysz쿮","nowy",2018-06-27,2018-03-28,2018,2018
"3789",5,217,206,485,"C",5,1,"","stary",2016-01-27,2017-08-30,2016,2017
"3790",5,437,415,975,"C",5,1,"","stary",2014-04-25,2017-10-03,2014,2017
"3791",15,20,19,35,"D",2018,4,"przesz쿮","nowy",2015-05-05,2018-05-30,2015,2018
"3792",25,144,137,47,"C",5,1,"","stary",2016-09-30,2018-01-12,2016,2018
"3793",5,86,82,155,"C",5,1,"","stary",2017-12-30,2017-10-27,2017,2017
"3794",6,111,106,66,"C",4,1,"","stary",2012-06-01,2016-07-26,2012,2016
"3795",5,67,64,157,"C",2018,4,"przysz쿮","nowy",2017-10-17,2018-08-27,2017,2018
"3796",7,23,22,86,"C",3,1,"","stary",2013-11-27,2015-10-30,2013,2015
"3797",7,69,66,119,"F",5,1,"","stary",2013-03-29,2017-10-27,2013,2017
"3798",15,24,23,108,"D",4,1,"","stary",2014-09-26,2016-09-16,2014,2016
"3799",NA,24,23,101,"C",2017,4,"przysz쿮","nowy",2017-08-30,2017-07-28,2017,2017
"3800",6,121,116,261,"C",3,1,"","stary",2014-03-20,2015-10-29,2014,2015
"3801",25,25,24,98,"C",5,1,"","stary",2016-09-15,2017-10-25,2016,2017
"3802",7,76,73,294,"C",3,1,"","stary",2013-01-15,2015-10-29,2013,2015
"3803",5,154,148,NA,"C",2018,4,"przysz쿮","nowy",2017-12-27,2018-08-24,2017,2018
"3804",5,53,51,119,"C",5,1,"","stary",2015-10-05,2017-08-30,2015,2017
"3805",10,974,938,1993,"G",2018,4,"przysz쿮","nowy",2019-01-14,2018-11-09,2019,2018
"3806",20,148,143,586,"B",2,1,"","stary",2012-11-27,2015-02-18,2012,2015
"3807",20,30,29,116,"C",5,1,"","stary",2017-12-31,2018-03-28,2017,2018
"3808",25,197,191,758,"C",2018,4,"przesz쿮","nowy",2016-07-01,2018-08-21,2016,2018
"3809",15,34,33,190,"D",5,1,"","stary",2012-12-01,2017-10-24,2012,2017
"3810",25,37,36,149,"C",2,1,"","stary",2012-12-31,2015-02-23,2012,2015
"3811",5,38,37,150,"C",5,1,"","stary",2016-10-19,2017-09-04,2016,2017
"3812",10,471,459,1706,"C",5,1,"","stary",2016-01-15,2017-11-27,2016,2017
"3813",20,435,424,936,"C",4,1,"","stary",2015-01-10,2016-09-16,2015,2016
"3814",10,163,159,588,"C",4,1,"","stary",2016-12-31,2016-07-29,2016,2016
"3815",25,41,40,162,"C",5,1,"","stary",2016-10-19,2017-08-31,2016,2017
"3816",6,48,47,110,"C",3,1,"","stary",2014-08-12,2015-10-30,2014,2015
"3817",5,57,56,241,"C",5,1,"","stary",2015-07-07,2017-09-29,2015,2017
"3818",25,68,67,152,"C",5,1,"","stary",2015-10-31,2017-08-22,2015,2017
"3819",5,78,77,168,"C",5,1,"","stary",2016-09-28,2017-08-30,2016,2017
"3820",10,87,86,976,"D",2,1,"","stary",2013-12-18,2015-02-06,2013,2015
"3821",15,1614,1598,1141,"C",2018,4,"przysz쿮","nowy",2017-12-31,2018-01-12,2017,2018
"3822",5,101,100,400,"C",5,1,"","stary",2016-10-19,2017-09-04,2016,2017
"3823",25,147,146,540,"C",5,1,"","stary",2016-08-31,2017-11-28,2016,2017
"3824",20,1656,1646,3870,"G",3,1,"","stary",2014-08-28,2015-11-12,2014,2015
"3825",10,20,20,79,"F",1,2,"","stary",2011-08-01,2014-01-09,2011,2014
"3826",30,29,29,113,"B",3,3,"","stary",2014-10-24,2015-10-20,2014,2015
"3827",30,109,109,430,"B",3,3,"","stary",2014-12-31,2015-10-20,2014,2015
"3828",30,13,13,53,"B",3,3,"","stary",2014-12-31,2015-10-20,2014,2015
"3829",5,778,778,3070,"G",3,1,"","stary",2012-12-28,2015-11-30,2012,2015
"3830",7,170,170,398,"G",3,1,"","stary",2014-01-15,2015-12-18,2014,2015
"3831",7,618,618,1444,"G",3,1,"","stary",2015-10-05,2015-12-22,2015,2015
"3832",7,26,26,55,"G",4,1,"","stary",2013-08-23,2016-09-05,2013,2016
"3833",25,10,10,31,"C",4,1,"","stary",2015-12-15,2016-07-29,2015,2016
"3834",30,10,10,41,"B",4,3,"","stary",2015-10-16,2016-08-29,2015,2016
"3835",30,40,40,158,"B",4,3,"","stary",2015-01-20,2016-08-29,2015,2016
"3836",30,12,12,47,"B",4,3,"","stary",2015-12-31,2016-08-29,2015,2016
"3837",25,45,45,177,"C",4,1,"","stary",2015-06-30,2016-09-30,2015,2016
"3838",5,12,12,46,"B",2017,4,"przysz쿮","nowy",2017-09-15,2017-08-17,2017,2017
"3839",25,80,80,317,"C",5,1,"","stary",2016-04-19,2017-08-30,2016,2017
"3840",25,32,32,135,"C",5,1,"","stary",2015-11-30,2017-09-04,2015,2017
"3841",25,19,19,76,"C",5,1,"","stary",2016-05-16,2017-08-31,2016,2017
"3842",23,42,42,85,"B",5,3,"","stary",2016-10-12,2017-10-02,2016,2017
"3843",23,76,76,152,"B",5,3,"","stary",2018-09-30,2017-10-12,2018,2017
"3844",30,12,12,47,"B",5,3,"","stary",2016-12-30,2017-10-19,2016,2017
"3845",15,19,19,53,"C",2017,1,"","stary",2015-05-29,2017-10-27,2015,2017
"3846",25,44,44,140,"C",5,1,"","stary",2012-05-15,2017-11-24,2012,2017
"3847",23,55,55,110,"B",5,3,"","stary",2018-09-30,2018-12-19,2018,2018
"3848",23,66,66,NA,"B",5,3,"","stary",2018-09-30,2018-12-19,2018,2018
"3849",5,776,780,2859,"C",5,1,"","stary",2016-09-20,2017-10-27,2016,2017
"3850",15,415,418,922,"G",2018,4,"przesz쿮","nowy",2015-01-31,2018-09-21,2015,2018
"3851",5,8739,8832,198547,"D",2018,4,"przesz쿮","nowy",2016-06-30,2018-01-29,2016,2018
"3852",25,91,92,366,"C",4,1,"","stary",2016-01-12,2016-08-11,2016,2016
"3853",25,85,86,339,"C",4,1,"","stary",2016-01-15,2016-09-16,2016,2016
"3854",10,162,164,665,"B",2017,4,"przesz쿮","nowy",2016-09-30,2018-02-26,2016,2018
"3855",25,198,201,784,"C",5,1,"","stary",2016-04-20,2017-11-28,2016,2017
"3856",15,64,65,141,"G",2018,4,"przesz쿮","nowy",2016-07-04,2018-04-10,2016,2018
"3857",30,118,120,469,"B",5,3,"","stary",2016-08-31,2017-10-19,2016,2017
"3858",25,54,55,219,"C",4,1,"","stary",2016-01-12,2016-08-11,2016,2016
"3859",10,363,371,826,"D",4,3,"","stary",2014-12-31,2016-08-29,2014,2016
"3860",30,252,258,265,"D",1,1,"","stary",2012-12-21,2013-11-07,2012,2013
"3861",5,122,125,491,"B",2017,4,"przysz쿮","nowy",2017-11-15,2017-08-17,2017,2017
"3862",30,36,37,144,"B",5,3,"","stary",2016-12-30,2017-10-19,2016,2017
"3863",10,69,71,201,"C",5,1,"","stary",2013-08-28,2017-10-09,2013,2017
"3864",5,327,337,1304,"G",5,1,"","stary",2016-10-22,2017-08-31,2016,2017
"3865",25,59,61,240,"C",5,1,"","stary",2014-12-10,2017-08-09,2014,2017
"3866",20,54,56,213,"C",2018,4,"przesz쿮","nowy",2016-06-07,2018-04-26,2016,2018
"3867",20,52,54,206,"C",2018,4,"przesz쿮","nowy",2015-06-08,2018-05-19,2015,2018
"3868",20,51,53,203,"C",2018,4,"przesz쿮","nowy",2016-04-07,2018-04-26,2016,2018
"3869",20,177,184,697,"C",5,1,"","stary",2016-06-30,2017-10-23,2016,2017
"3870",20,73,76,290,"C",2018,4,"przesz쿮","nowy",2015-03-09,2018-04-26,2015,2018
"3871",20,71,74,282,"C",2018,4,"przesz쿮","nowy",2016-08-17,2018-04-26,2016,2018
"3872",20,46,48,182,"C",2018,4,"przesz쿮","nowy",2016-09-22,2018-04-27,2016,2018
"3873",15,632,661,1371,"G",2018,4,"przesz쿮","nowy",2014-12-22,2018-10-16,2014,2018
"3874",20,64,67,255,"C",2018,4,"przesz쿮","nowy",2015-11-02,2018-04-28,2015,2018
"3875",20,20,21,79,"C",2018,4,"przesz쿮","nowy",2016-04-21,2018-04-27,2016,2018
"3876",25,64,68,253,"C",4,1,"","stary",2014-05-23,2016-08-11,2014,2016
"3877",25,47,50,186,"C",4,1,"","stary",2014-06-25,2016-08-11,2014,2016
"3878",25,15,16,65,"B",4,3,"","stary",2014-09-30,2016-07-28,2014,2016
"3879",25,218,233,866,"C",2,1,"","stary",2013-10-31,2015-02-23,2013,2015
"3880",10,14,15,67,"B",4,3,"","stary",2015-07-31,2016-08-11,2015,2016
"3881",25,14,15,56,"C",5,1,"","stary",2016-09-30,2017-10-19,2016,2017
"3882",10,70,75,183,"D",5,1,"","stary",2016-07-26,2017-10-27,2016,2017
"3883",25,416,446,1592,"C",5,1,"","stary",2015-12-03,2017-09-05,2015,2017
"3884",25,53,57,212,"C",4,1,"","stary",2015-07-14,2016-08-11,2015,2016
"3885",25,53,57,201,"C",5,1,"","stary",2016-05-30,2017-11-28,2016,2017
"3886",5,50,54,125,"C",5,1,"","stary",2013-10-09,2017-09-29,2013,2017
"3887",25,62,67,248,"C",4,1,"","stary",2015-10-20,2016-08-11,2015,2016
"3888",20,12,13,29,"D",1,1,"","stary",2011-04-08,2013-11-07,2011,2013
"3889",20,223,243,1055,"C",2018,4,"przesz쿮","nowy",2016-08-25,2018-01-19,2016,2018
"3890",10,239,262,1028,"C",3,1,"","stary",2014-12-31,2015-11-30,2014,2015
"3891",15,5285,5810,13391,"G",2018,4,"przesz쿮","nowy",2016-06-26,2018-03-23,2016,2018
